管材类型,f采用值（上限）,f下限,Q_target (m³/s),n_unpr,i_unpr_str,i_unpr_val,D (m),水力计算内径 di (mm),公称外径 DN (mm),公称壁厚 en (mm),PE材料等级,PE公称压力 PN (MPa),PE标准尺寸比 SDR,产品标准,y_unpr (m),v_unpr (m/s),y/D_unpr,V_press (m/s),hf_press (m/km),hf_local_press (m/km),hf_total_press (m/km),h_loss_total (m),hf_press_f下限 (m/km),hf_local_press_f下限 (m/km),hf_total_press_f下限 (m/km),h_loss_total_f下限 (m),净空高度 (m),净空面积 (%),净空高<0.4m,净空面积(%)<15,Q_full_unpr (m³/s),Q_max_unpr (m³/s),加大比例 (%),分类,备注,产品族,产品型式,产品规格ID,公称口径代号,公称口径 (mm),口径基准,产品外径 (mm),产品公称壁厚 (mm),水力内径取值依据,等级体系,等级代码,内衬代号,内衬厚度 (mm),两端最小内径 (mm),两端最大内径 (mm),设计内径允许偏差 (mm),产品规格依据,规格表定位,钢管壁厚选取,钢管尺寸计算过程,钢管所需最小水力内径 (mm),钢管上取公称外径 DN (mm),钢管最小推荐档
玻璃钢夹砂管,94800.0,,1.7,0.014,1/3000,0.0003333333333333333,0.1,100.0,,,,,,GB/T 21238—2016,,,,216.45072260497764,204592.2024405158,30688.830366077367,235281.03280659317,235281.03280659317,,,,,,,False,False,0.0008757118450697575,0.0009420085993301285,25.0,兜底,Q>0.0009(Q_max_unpr),FRPM,,FRPM|ID|DN100,DN,100.0,公称内径系列,,,内径系列公称直径,,,,,97.0,103.0,1.5,GB/T 21238—2016,GB/T 21238—2016 6.2.1、表2,,,,,False
玻璃钢夹砂管,94800.0,,1.7,0.014,1/3000,0.0003333333333333333,0.125,125.0,,,,,,GB/T 21238—2016,,,,138.5284624671857,70571.3321462907,10585.699821943605,81157.03196823431,81157.03196823431,,,,,,,False,False,0.001587771219350871,0.001707975232741382,25.0,兜底,Q>0.0017(Q_max_unpr),FRPM,,FRPM|ID|DN125,DN,125.0,公称内径系列,,,内径系列公称直径,,,,,122.0,128.0,1.5,GB/T 21238—2016,GB/T 21238—2016 6.2.1、表2,,,,,False
玻璃钢夹砂管,94800.0,,1.7,0.014,1/3000,0.0003333333333333333,0.15,150.0,,,,,,GB/T 21238—2016,,,,96.20032115776785,29575.61416118036,4436.342124177054,34011.95628535742,34011.95628535742,,,,,,,False,False,0.0025818910669950313,0.002777356046210861,25.0,兜底,Q>0.0028(Q_max_unpr),FRPM,,FRPM|ID|DN150,DN,150.0,公称内径系列,,,内径系列公称直径,,,,,147.0,153.0,1.5,GB/T 21238—2016,GB/T 21238—2016 6.2.1、表2,,,,,False
玻璃钢夹砂管,94800.0,,1.7,0.014,1/3000,0.0003333333333333333,0.2,200.0,,,,,,GB/T 21238—2016,,,,54.11268065124441,7498.527667580021,1124.7791501370032,8623.306817717024,8623.306817717024,,,,,,,False,False,0.0055604236163389826,0.0059813817661589445,25.0,兜底,Q>0.0060(Q_max_unpr),FRPM,,FRPM|ID|DN200,DN,200.0,公称内径系列,,,内径系列公称直径,,,,,196.0,204.0,1.5,GB/T 21238—2016,GB/T 21238—2016 6.2.1、表2,,,,,False
玻璃钢夹砂管,94800.0,,1.7,0.014,1/3000,0.0003333333333333333,0.25,250.0,,,,,,GB/T 21238—2016,,,,34.632115616796426,2586.516398594404,387.9774597891606,2974.4938583835647,2974.4938583835647,,,,,,,False,False,0.010081718815529613,0.0108449667247572,25.0,兜底,Q>0.0108(Q_max_unpr),FRPM,,FRPM|ID|DN250,DN,250.0,公称内径系列,,,内径系列公称直径,,,,,246.0,255.0,1.5,GB/T 21238—2016,GB/T 21238—2016 6.2.1、表2,,,,,False
玻璃钢夹砂管,94800.0,,1.7,0.014,1/3000,0.0003333333333333333,0.3,300.0,,,,,,GB/T 21238—2016,,,,24.05008028944196,1083.9785604134254,162.5967840620138,1246.5753444754391,1246.5753444754391,,,,,,,False,False,0.01639398638326084,0.017635111637781437,25.0,兜底,Q>0.0176(Q_max_unpr),FRPM,,FRPM|ID|DN300,DN,300.0,公称内径系列,,,内径系列公称直径,,,,,296.0,306.0,1.8,GB/T 21238—2016,GB/T 21238—2016 6.2.1、表2,,,,,False
玻璃钢夹砂管,94800.0,,1.7,0.014,1/3000,0.0003333333333333333,0.35,350.0,,,,,,GB/T 21238—2016,,,,17.669446743263485,519.6183817025986,77.9427572553898,597.5611389579884,597.5611389579884,,,,,,,False,False,0.02472915874035731,0.02660130763191945,25.0,兜底,Q>0.0266(Q_max_unpr),FRPM,,FRPM|ID|DN350,DN,350.0,公称内径系列,,,内径系列公称直径,,,,,346.0,357.0,2.1,GB/T 21238—2016,GB/T 21238—2016 6.2.1、表2,,,,,False
玻璃钢夹砂管,94800.0,,1.7,0.014,1/3000,0.0003333333333333333,0.4,400.0,,,,,,GB/T 21238—2016,,,,13.528170162811103,274.82922863500175,41.22438429525026,316.05361293025203,316.05361293025203,,,,,,,False,False,0.03530648919186129,0.03797940683129646,25.0,兜底,Q>0.0380(Q_max_unpr),FRPM,,FRPM|ID|DN400,DN,400.0,公称内径系列,,,内径系列公称直径,,,,,396.0,408.0,2.4,GB/T 21238—2016,GB/T 21238—2016 6.2.1、表2,,,,,False
玻璃钢夹砂管,94800.0,,1.7,0.014,1/3000,0.0003333333333333333,0.45,450.0,,,,,,GB/T 21238—2016,,,,10.688924573085316,156.6986976011479,23.504804640172186,180.20350224132008,180.20350224132008,,,,,,,False,False,0.04833494857204727,0.051994200443207496,25.0,兜底,Q>0.0520(Q_max_unpr),FRPM,,FRPM|ID|DN450,DN,450.0,公称内径系列,,,内径系列公称直径,,,,,446.0,459.0,2.7,GB/T 21238—2016,GB/T 21238—2016 6.2.1、表2,,,,,False
玻璃钢夹砂管,94800.0,,1.7,0.014,1/3000,0.0003333333333333333,0.5,500.0,,,,,,GB/T 21238—2016,,,,8.658028904199107,94.79865090727785,14.219797636091677,109.01844854336952,109.01844854336952,,,,,,,False,False,0.06401492421367719,0.06886124634975879,25.0,兜底,Q>0.0689(Q_max_unpr),FRPM,,FRPM|ID|DN500,DN,500.0,公称内径系列,,,内径系列公称直径,,,,,496.0,510.0,3.0,GB/T 21238—2016,GB/T 21238—2016 6.2.1、表2,,,,,False
玻璃钢夹砂管,94800.0,,1.7,0.014,1/3000,0.0003333333333333333,0.6,600.0,,,,,,GB/T 21238—2016,,,,6.01252007236049,39.72899812096642,5.9593497181449635,45.68834783911139,45.68834783911139,,,,,,,False,False,0.10409532492296239,0.11197597906156358,25.0,兜底,Q>0.1120(Q_max_unpr),FRPM,,FRPM|ID|DN600,DN,600.0,公称内径系列,,,内径系列公称直径,,,,,595.0,612.0,3.6,GB/T 21238—2016,GB/T 21238—2016 6.2.1、表2,,,,,False
玻璃钢夹砂管,94800.0,,1.7,0.014,1/3000,0.0003333333333333333,0.7,700.0,,,,,,GB/T 21238—2016,,,,4.417361685815871,19.044581197628705,2.8566871796443056,21.901268377273013,21.901268377273013,,,,,,,False,False,0.15702037039492714,0.16890777487455447,25.0,兜底,Q>0.1689(Q_max_unpr),FRPM,,FRPM|ID|DN700,DN,700.0,公称内径系列,,,内径系列公称直径,,,,,695.0,714.0,4.2,GB/T 21238—2016,GB/T 21238—2016 6.2.1、表2,,,,,False
玻璃钢夹砂管,94800.0,,1.7,0.014,1/3000,0.0003333333333333333,0.8,800.0,,,,,,GB/T 21238—2016,,,,3.3820425407027757,10.072791387924024,1.5109187081886035,11.583710096112627,11.583710096112627,,,,,,,False,False,0.22418223233785792,0.24115420142851288,25.0,兜底,Q>0.2412(Q_max_unpr),FRPM,,FRPM|ID|DN800,DN,800.0,公称内径系列,,,内径系列公称直径,,,,,795.0,816.0,4.2,GB/T 21238—2016,GB/T 21238—2016 6.2.1、表2,,,,,False
玻璃钢夹砂管,94800.0,,1.7,0.014,1/3000,0.0003333333333333333,0.9,900.0,,,,,,GB/T 21238—2016,,,,2.672231143271329,5.743178407679496,0.8614767611519244,6.60465516883142,6.60465516883142,,,,,,,False,False,0.30690779284038666,0.33014259391917194,25.0,兜底,Q>0.3301(Q_max_unpr),FRPM,,FRPM|ID|DN900,DN,900.0,公称内径系列,,,内径系列公称直径,,,,,895.0,918.0,4.2,GB/T 21238—2016,GB/T 21238—2016 6.2.1、表2,,,,,False
玻璃钢夹砂管,94800.0,,1.7,0.014,1/3000,0.0003333333333333333,1.0,1000.0,,,,,,GB/T 21238—2016,,,,2.1645072260497766,3.4744740913777448,0.5211711137066617,3.9956452050844065,3.9956452050844065,,,,,,,False,False,0.406469432153823,0.4372416595817938,25.0,兜底,Q>0.4372(Q_max_unpr),FRPM,,FRPM|ID|DN1000,DN,1000.0,公称内径系列,,,内径系列公称直径,,,,,995.0,1020.0,4.2,GB/T 21238—2016,GB/T 21238—2016 6.2.1、表2,,,,,False
玻璃钢夹砂管,94800.0,,1.7,0.014,1/3000,0.0003333333333333333,1.2,1200.0,,,,,,GB/T 21238—2016,,,,1.5031300180901226,1.4561111716949084,0.21841667575423626,1.6745278474491447,1.6745278474491447,,,,,,,False,False,0.660964113150728,0.7110031478299802,25.0,兜底,Q>0.7110(Q_max_unpr),FRPM,,FRPM|ID|DN1200,DN,1200.0,公称内径系列,,,内径系列公称直径,,,,,1195.0,1220.0,5.0,GB/T 21238—2016,GB/T 21238—2016 6.2.1、表2,,,,,False
玻璃钢夹砂管,94800.0,,1.7,0.014,1/3000,0.0003333333333333333,1.4,1400.0,,,,,,GB/T 21238—2016,,,,1.1043404214539678,0.6980047006894768,0.10470070510342153,0.8027054057928984,0.8027054057928984,,,,,,,False,False,0.997017204581375,1.0724975180859024,25.0,经济,Q>1.0725(Q_max_unpr),FRPM,,FRPM|ID|DN1400,DN,1400.0,公称内径系列,,,内径系列公称直径,,,,,1395.0,1420.0,5.0,GB/T 21238—2016,GB/T 21238—2016 6.2.1、表2,,,,,False
玻璃钢夹砂管,94800.0,,1.7,0.014,1/3000,0.0003333333333333333,1.6,1600.0,,,,,,GB/T 21238—2016,,,,0.8455106351756939,0.3691788055024744,0.05537682082537116,0.42455562632784555,0.42455562632784555,,,,,,,False,False,1.4234684457827795,1.5312337321366893,25.0,妥协,Q>1.5312(Q_max_unpr),FRPM,,FRPM|ID|DN1600,DN,1600.0,公称内径系列,,,内径系列公称直径,,,,,1595.0,1620.0,5.0,GB/T 21238—2016,GB/T 21238—2016 6.2.1、表2,,,,,False
玻璃钢夹砂管,94800.0,,1.7,0.014,1/3000,0.0003333333333333333,1.8,1800.0,,,,,,GB/T 21238—2016,1.3012265055520178,0.8630050540690335,0.7229036141955655,0.6680577858178323,0.21049376113126267,0.0315740641696894,0.24206782530095206,0.24206782530095206,,,,,0.49877349444798225,22.589354179565102,False,False,1.9487430128482721,2.0962748035472147,25.0,妥协,,FRPM,,FRPM|ID|DN1800,DN,1800.0,公称内径系列,,,内径系列公称直径,,,,,1795.0,1820.0,5.0,GB/T 21238—2016,GB/T 21238—2016 6.2.1、表2,,,,,False
玻璃钢夹砂管,94800.0,,1.7,0.014,1/3000,0.0003333333333333333,2.0,2000.0,,,,,,GB/T 21238—2016,1.1846622732299856,0.8771880036772722,0.5923311366149928,0.5411268065124442,0.1273432701427655,0.019101490521414823,0.14644476066418033,0.14644476066418033,,,,,0.8153377267700144,38.3111939237679,False,False,2.580920016775581,2.776311481537843,25.0,兜底,,FRPM,,FRPM|ID|DN2000,DN,2000.0,公称内径系列,,,内径系列公称直径,,,,,1995.0,2020.0,5.0,GB/T 21238—2016,GB/T 21238—2016 6.2.1、表2,,,,,False
玻璃钢夹砂管,94800.0,,1.7,0.014,1/3000,0.0003333333333333333,2.2,2200.0,,,,,,GB/T 21238—2016,1.1140383547030577,0.8801235042655006,0.5063810703195716,0.44721223678714384,0.08082261354665238,0.012123392031997856,0.09294600557865024,0.09294600557865024,,,,,1.0859616452969425,49.18755894829091,False,False,3.3277833127780516,3.579716906871934,25.0,兜底,,FRPM,,FRPM|ID|DN2200,DN,2200.0,公称内径系列,,,内径系列公称直径,,,,,2195.0,2220.0,5.0,GB/T 21238—2016,GB/T 21238—2016 6.2.1、表2,,,,,False
玻璃钢夹砂管,94800.0,,1.7,0.014,1/3000,0.0003333333333333333,2.4,2400.0,,,,,,GB/T 21238—2016,1.063118032454648,0.8789418837725897,0.4429658468561034,0.37578250452253065,0.053368064754086564,0.008005209713112985,0.06137327446719955,0.06137327446719955,,,,,1.3368819675453518,57.246035095107885,False,False,4.196860514114775,4.514588579272048,25.0,兜底,,FRPM,,FRPM|ID|DN2400,DN,2400.0,公称内径系列,,,内径系列公称直径,,,,,2395.0,2420.0,6.0,GB/T 21238—2016,GB/T 21238—2016 6.2.1、表2,,,,,False
玻璃钢夹砂管,94800.0,,1.7,0.014,1/3000,0.0003333333333333333,2.6,2600.0,,,,,,GB/T 21238—2016,1.023424093343301,0.8758324105212149,0.393624651285885,0.3201933766345823,0.036430590248511675,0.005464588537276751,0.041895178785788426,0.041895178785788426,,,,,1.576575906656699,63.441250541980665,False,False,5.1954537773346265,5.588781473295658,25.0,兜底,,FRPM,,FRPM|ID|DN2600,DN,2600.0,公称内径系列,,,内径系列公称直径,,,,,2595.0,2620.0,6.0,GB/T 21238—2016,GB/T 21238—2016 6.2.1、表2,,,,,False
玻璃钢夹砂管,94800.0,,1.7,0.014,1/3000,0.0003333333333333333,2.8,2800.0,,,,,,GB/T 21238—2016,0.9910185539269432,0.871743171290461,0.35393519783105115,0.27608510536349196,0.025582634615523615,0.003837395192328542,0.029420029807852157,0.029420029807852157,,,,,1.8089814460730567,68.32953621480085,False,False,6.330664637531472,6.809934753771378,25.0,兜底,,FRPM,,FRPM|ID|DN2800,DN,2800.0,公称内径系列,,,内径系列公称直径,,,,,2795.0,2820.0,6.0,GB/T 21238—2016,GB/T 21238—2016 6.2.1、表2,,,,,False
玻璃钢夹砂管,94800.0,,1.7,0.014,1/3000,0.0003333333333333333,3.0,3000.0,,,,,,GB/T 21238—2016,0.9637289550051703,0.867152372623156,0.32124298500172344,0.24050080289441964,0.01840859709626721,0.0027612895644400816,0.021169886660707293,0.021169886660707293,,,,,2.03627104499483,72.26545063044698,False,False,7.609414413494345,8.18549372574411,25.0,兜底,,FRPM,,FRPM|ID|DN3000,DN,3000.0,公称内径系列,,,内径系列公称直径,,,,,2995.0,3020.0,6.0,GB/T 21238—2016,GB/T 21238—2016 6.2.1、表2,,,,,False
玻璃钢夹砂管,94800.0,,1.7,0.014,1/3000,0.0003333333333333333,3.2,3200.0,,,,,,GB/T 21238—2016,0.940225011202978,0.8623227238975504,0.2938203160009306,0.21137765879392348,0.013530806425280638,0.002029620963792096,0.015560427389072734,0.015560427389072734,,,,,2.259774988797022,75.48740709991581,False,False,9.03846123311649,9.722728148811893,25.0,兜底,,FRPM,,FRPM|ID|DN3200,DN,3200.0,公称内径系列,,,内径系列公称直径,,,,,3195.0,3220.0,6.0,GB/T 21238—2016,GB/T 21238—2016 6.2.1、表2,,,,,False
玻璃钢夹砂管,94800.0,,1.7,0.014,1/3000,0.0003333333333333333,3.4,3400.0,,,,,,GB/T 21238—2016,0.919632034818893,0.8574061789343131,0.2704800102408509,0.1872411095198769,0.010132920685583921,0.0015199381028375882,0.011652858788421509,0.011652858788421509,,,,,2.480367965181107,78.16191274098323,False,False,10.624414426768423,11.42874772016552,25.0,兜底,,FRPM,,FRPM|ID|DN3400,DN,3400.0,公称内径系列,,,内径系列公称直径,,,,,3395.0,3420.0,6.0,GB/T 21238—2016,GB/T 21238—2016 6.2.1、表2,,,,,False
玻璃钢夹砂管,94800.0,,1.7,0.014,1/3000,0.0003333333333333333,3.6,3600.0,,,,,,GB/T 21238—2016,0.9013441348824345,0.8524933076420438,0.25037337080067623,0.16701444645445807,0.007714826239062867,0.00115722393585943,0.008872050174922297,0.008872050174922297,,,,,2.6986558651175656,80.40870878899776,False,False,12.373746834444102,13.310515313461119,25.0,兜底,,FRPM,,FRPM|ID|DN3600,DN,3600.0,公称内径系列,,,内径系列公称直径,,,,,3595.0,3620.0,6.0,GB/T 21238—2016,GB/T 21238—2016 6.2.1、表2,,,,,False
玻璃钢夹砂管,94800.0,,1.7,0.014,1/3000,0.0003333333333333333,3.8,3800.0,,,,,,GB/T 21238—2016,0.8849244769386055,0.8476388050576824,0.23287486235226462,0.1498966223026161,0.005961030194830347,0.0008941545292245521,0.0068551847240549,0.0068551847240549,,,,,2.915075523061394,82.31597923452601,False,False,14.292805433820682,15.374858411489175,25.0,兜底,,FRPM,,FRPM|ID|DN3800,DN,3800.0,公称内径系列,,,内径系列公称直径,,,,,3795.0,3820.0,7.0,GB/T 21238—2016,GB/T 21238—2016 6.2.1、表2,,,,,False
玻璃钢夹砂管,94800.0,,1.7,0.014,1/3000,0.0003333333333333333,4.0,4000.0,,,,,,GB/T 21238—2016,0.8700479310493494,0.8428755768674904,0.21751198276233735,0.13528170162811104,0.004667269930403496,0.0007000904895605244,0.005367360419964021,0.005367360419964021,,,,,3.129952068950651,83.94997964813746,False,False,16.38782059870136,17.62847906553825,25.0,兜底,,FRPM,,FRPM|ID|DN4000,DN,4000.0,公称内径系列,,,内径系列公称直径,,,,,3995.0,4020.0,7.0,GB/T 21238—2016,GB/T 21238—2016 6.2.1、表2,,,,,False
玻璃钢夹砂管,94800.0,,1.7,0.014,1/3500,0.00028571428571428574,0.1,100.0,,,,,,GB/T 21238—2016,,,,216.45072260497764,204592.2024405158,30688.830366077367,235281.03280659317,235281.03280659317,,,,,,,False,False,0.0008107516277744881,0.0008721304954184212,25.0,兜底,Q>0.0009(Q_max_unpr),FRPM,,FRPM|ID|DN100,DN,100.0,公称内径系列,,,内径系列公称直径,,,,,97.0,103.0,1.5,GB/T 21238—2016,GB/T 21238—2016 6.2.1、表2,,,,,False
玻璃钢夹砂管,94800.0,,1.7,0.014,1/3500,0.00028571428571428574,0.125,125.0,,,,,,GB/T 21238—2016,,,,138.5284624671857,70571.3321462907,10585.699821943605,81157.03196823431,81157.03196823431,,,,,,,False,False,0.0014699905087154092,0.0015812778003856732,25.0,兜底,Q>0.0016(Q_max_unpr),FRPM,,FRPM|ID|DN125,DN,125.0,公称内径系列,,,内径系列公称直径,,,,,122.0,128.0,1.5,GB/T 21238—2016,GB/T 21238—2016 6.2.1、表2,,,,,False
玻璃钢夹砂管,94800.0,,1.7,0.014,1/3500,0.00028571428571428574,0.15,150.0,,,,,,GB/T 21238—2016,,,,96.20032115776785,29575.61416118036,4436.342124177054,34011.95628535742,34011.95628535742,,,,,,,False,False,0.0023903666452471995,0.0025713320518068387,25.0,兜底,Q>0.0026(Q_max_unpr),FRPM,,FRPM|ID|DN150,DN,150.0,公称内径系列,,,内径系列公称直径,,,,,147.0,153.0,1.5,GB/T 21238—2016,GB/T 21238—2016 6.2.1、表2,,,,,False
玻璃钢夹砂管,94800.0,,1.7,0.014,1/3500,0.00028571428571428574,0.2,200.0,,,,,,GB/T 21238—2016,,,,54.11268065124441,7498.527667580021,1124.7791501370032,8623.306817717024,8623.306817717024,,,,,,,False,False,0.0051479519472566095,0.005537683463522994,25.0,兜底,Q>0.0055(Q_max_unpr),FRPM,,FRPM|ID|DN200,DN,200.0,公称内径系列,,,内径系列公称直径,,,,,196.0,204.0,1.5,GB/T 21238—2016,GB/T 21238—2016 6.2.1、表2,,,,,False
玻璃钢夹砂管,94800.0,,1.7,0.014,1/3500,0.00028571428571428574,0.25,250.0,,,,,,GB/T 21238—2016,,,,34.632115616796426,2586.516398594404,387.9774597891606,2974.4938583835647,2974.4938583835647,,,,,,,False,False,0.009333857919672438,0.010040488175144713,25.0,兜底,Q>0.0100(Q_max_unpr),FRPM,,FRPM|ID|DN250,DN,250.0,公称内径系列,,,内径系列公称直径,,,,,246.0,255.0,1.5,GB/T 21238—2016,GB/T 21238—2016 6.2.1、表2,,,,,False
玻璃钢夹砂管,94800.0,,1.7,0.014,1/3500,0.00028571428571428574,0.3,300.0,,,,,,GB/T 21238—2016,,,,24.05008028944196,1083.9785604134254,162.5967840620138,1246.5753444754391,1246.5753444754391,,,,,,,False,False,0.0151778821090204,0.016326940815990898,25.0,兜底,Q>0.0163(Q_max_unpr),FRPM,,FRPM|ID|DN300,DN,300.0,公称内径系列,,,内径系列公称直径,,,,,296.0,306.0,1.8,GB/T 21238—2016,GB/T 21238—2016 6.2.1、表2,,,,,False
玻璃钢夹砂管,94800.0,,1.7,0.014,1/3500,0.00028571428571428574,0.35,350.0,,,,,,GB/T 21238—2016,,,,17.669446743263485,519.6183817025986,77.9427572553898,597.5611389579884,597.5611389579884,,,,,,,False,False,0.022894752212288875,0.024628025285864004,25.0,兜底,Q>0.0246(Q_max_unpr),FRPM,,FRPM|ID|DN350,DN,350.0,公称内径系列,,,内径系列公称直径,,,,,346.0,357.0,2.1,GB/T 21238—2016,GB/T 21238—2016 6.2.1、表2,,,,,False
玻璃钢夹砂管,94800.0,,1.7,0.014,1/3500,0.00028571428571428574,0.4,400.0,,,,,,GB/T 21238—2016,,,,13.528170162811103,274.82922863500175,41.22438429525026,316.05361293025203,316.05361293025203,,,,,,,False,False,0.03268745734622753,0.03516209822185322,25.0,兜底,Q>0.0352(Q_max_unpr),FRPM,,FRPM|ID|DN400,DN,400.0,公称内径系列,,,内径系列公称直径,,,,,396.0,408.0,2.4,GB/T 21238—2016,GB/T 21238—2016 6.2.1、表2,,,,,False
玻璃钢夹砂管,94800.0,,1.7,0.014,1/3500,0.00028571428571428574,0.45,450.0,,,,,,GB/T 21238—2016,,,,10.688924573085316,156.6986976011479,23.504804640172186,180.20350224132008,180.20350224132008,,,,,,,False,False,0.04474946690947395,0.048137275841924405,25.0,兜底,Q>0.0481(Q_max_unpr),FRPM,,FRPM|ID|DN450,DN,450.0,公称内径系列,,,内径系列公称直径,,,,,446.0,459.0,2.7,GB/T 21238—2016,GB/T 21238—2016 6.2.1、表2,,,,,False
玻璃钢夹砂管,94800.0,,1.7,0.014,1/3500,0.00028571428571428574,0.5,500.0,,,,,,GB/T 21238—2016,,,,8.658028904199107,94.79865090727785,14.219797636091677,109.01844854336952,109.01844854336952,,,,,,,False,False,0.05926630352243894,0.06375312596599593,25.0,兜底,Q>0.0638(Q_max_unpr),FRPM,,FRPM|ID|DN500,DN,500.0,公称内径系列,,,内径系列公称直径,,,,,496.0,510.0,3.0,GB/T 21238—2016,GB/T 21238—2016 6.2.1、表2,,,,,False
玻璃钢夹砂管,94800.0,,1.7,0.014,1/3500,0.00028571428571428574,0.6,600.0,,,,,,GB/T 21238—2016,,,,6.01252007236049,39.72899812096642,5.9593497181449635,45.68834783911139,45.68834783911139,,,,,,,False,False,0.0963735441060332,0.10366961210690594,25.0,兜底,Q>0.1037(Q_max_unpr),FRPM,,FRPM|ID|DN600,DN,600.0,公称内径系列,,,内径系列公称直径,,,,,595.0,612.0,3.6,GB/T 21238—2016,GB/T 21238—2016 6.2.1、表2,,,,,False
玻璃钢夹砂管,94800.0,,1.7,0.014,1/3500,0.00028571428571428574,0.7,700.0,,,,,,GB/T 21238—2016,,,,4.417361685815871,19.044581197628705,2.8566871796443056,21.901268377273013,21.901268377273013,,,,,,,False,False,0.14537261498535448,0.1563782129867197,25.0,兜底,Q>0.1564(Q_max_unpr),FRPM,,FRPM|ID|DN700,DN,700.0,公称内径系列,,,内径系列公称直径,,,,,695.0,714.0,4.2,GB/T 21238—2016,GB/T 21238—2016 6.2.1、表2,,,,,False
玻璃钢夹砂管,94800.0,,1.7,0.014,1/3500,0.00028571428571428574,0.8,800.0,,,,,,GB/T 21238—2016,,,,3.3820425407027757,10.072791387924024,1.5109187081886035,11.583710096112627,11.583710096112627,,,,,,,False,False,0.20755241671026894,0.2232654068271158,25.0,兜底,Q>0.2233(Q_max_unpr),FRPM,,FRPM|ID|DN800,DN,800.0,公称内径系列,,,内径系列公称直径,,,,,795.0,816.0,4.2,GB/T 21238—2016,GB/T 21238—2016 6.2.1、表2,,,,,False
玻璃钢夹砂管,94800.0,,1.7,0.014,1/3500,0.00028571428571428574,0.9,900.0,,,,,,GB/T 21238—2016,,,,2.672231143271329,5.743178407679496,0.8614767611519244,6.60465516883142,6.60465516883142,,,,,,,False,False,0.28414140338846033,0.3056526492414168,25.0,兜底,Q>0.3057(Q_max_unpr),FRPM,,FRPM|ID|DN900,DN,900.0,公称内径系列,,,内径系列公称直径,,,,,895.0,918.0,4.2,GB/T 21238—2016,GB/T 21238—2016 6.2.1、表2,,,,,False
玻璃钢夹砂管,94800.0,,1.7,0.014,1/3500,0.00028571428571428574,1.0,1000.0,,,,,,GB/T 21238—2016,,,,2.1645072260497766,3.4744740913777448,0.5211711137066617,3.9956452050844065,3.9956452050844065,,,,,,,False,False,0.37631757023114476,0.40480711689873233,25.0,兜底,Q>0.4048(Q_max_unpr),FRPM,,FRPM|ID|DN1000,DN,1000.0,公称内径系列,,,内径系列公称直径,,,,,995.0,1020.0,4.2,GB/T 21238—2016,GB/T 21238—2016 6.2.1、表2,,,,,False
玻璃钢夹砂管,94800.0,,1.7,0.014,1/3500,0.00028571428571428574,1.2,1200.0,,,,,,GB/T 21238—2016,,,,1.5031300180901226,1.4561111716949084,0.21841667575423626,1.6745278474491447,1.6745278474491447,,,,,,,False,False,0.6119338611832831,0.6582610052625506,25.0,兜底,Q>0.6583(Q_max_unpr),FRPM,,FRPM|ID|DN1200,DN,1200.0,公称内径系列,,,内径系列公称直径,,,,,1195.0,1220.0,5.0,GB/T 21238—2016,GB/T 21238—2016 6.2.1、表2,,,,,False
玻璃钢夹砂管,94800.0,,1.7,0.014,1/3500,0.00028571428571428574,1.4,1400.0,,,,,,GB/T 21238—2016,,,,1.1043404214539678,0.6980047006894768,0.10470070510342153,0.8027054057928984,0.8027054057928984,,,,,,,False,False,0.923058567820479,0.9929397592001041,25.0,经济,Q>0.9929(Q_max_unpr),FRPM,,FRPM|ID|DN1400,DN,1400.0,公称内径系列,,,内径系列公称直径,,,,,1395.0,1420.0,5.0,GB/T 21238—2016,GB/T 21238—2016 6.2.1、表2,,,,,False
玻璃钢夹砂管,94800.0,,1.7,0.014,1/3500,0.00028571428571428574,1.6,1600.0,,,,,,GB/T 21238—2016,,,,0.8455106351756939,0.3691788055024744,0.05537682082537116,0.42455562632784555,0.42455562632784555,,,,,,,False,False,1.317875698497692,1.4176469666618863,25.0,妥协,Q>1.4176(Q_max_unpr),FRPM,,FRPM|ID|DN1600,DN,1600.0,公称内径系列,,,内径系列公称直径,,,,,1595.0,1620.0,5.0,GB/T 21238—2016,GB/T 21238—2016 6.2.1、表2,,,,,False
